Plot_Number,Tag_Num,Tree.ID,X.Person1,Y.Person1,Elevation.Person1,Total.Height.Person1,Height.To.Crown.Base.Person1,Max.Crown.Diameter.Person1,Min.Crown.Diameter.Person1,Crown.Rotation.Person1,R.Person1,G.Person1,B.Person1,DBH.Person1,Lean.Angle.From.Vertical.Person1,Lean.Azimuth.Person1,Status.Code.Person1,TopX.Person1,TopY.Person1,X.Person2,Y.Person2,Elevation.Person2,Total.Height.Person2,Height.To.Crown.Base.Person2,Max.Crown.Diameter.Person2,Min.Crown.Diameter.Person2,Crown.Rotation.Person2,R.Person2,G.Person2,B.Person2,DBH.Person2,Lean.Angle.From.Vertical.Person2,Lean.Azimuth.Person2,Status.Code.Person2,TopX.Person2,TopY.Person2,diffX,diffY,diffTopX,diffTopY,diff,diffTop,PlotID,Study,Year,Plot_Name,Species,DBH_cm,LiDAR_visible,Distance,Azimuth,Anomaly_Num,Anomaly1,Anomaly2,Anomaly3,Bear_damage_percent,Note,Xfield,Yfield,hanusHt,fvsHt,origdiffX.Person1,origdiffY.Person1,origdiff.Person1,origdiffX.Person2,origdiffY.Person2,origdiff.Person2,heightdiff,aveBaseX,aveBaseY,aveBaseElevation,aveHeight,aveTopX,aveTopY,topElevation,aveCrownDia,DataFile,FileTitle,Total.return.count,Return.1.count,Return.2.count,Return.3.count,Return.4.count,Return.5.count,Return.6.count,Return.7.count,Return.8.count,Return.9.count,Other.return.count,Elev.minimum,Elev.maximum,Elev.mean,Elev.mode,Elev.stddev,Elev.variance,Elev.CV,Elev.IQ,Elev.skewness,Elev.kurtosis,Elev.AAD,Elev.MAD.median,Elev.MAD.mode,Elev.L1,Elev.L2,Elev.L3,Elev.L4,Elev.L.CV,Elev.L.skewness,Elev.L.kurtosis,Elev.P01,Elev.P05,Elev.P10,Elev.P20,Elev.P25,Elev.P30,Elev.P40,Elev.P50,Elev.P60,Elev.P70,Elev.P75,Elev.P80,Elev.P90,Elev.P95,Elev.P99,Canopy.relief.ratio,Elev.SQRT.mean.SQ,Elev.CURT.mean.CUBE,Int.minimum,Int.maximum,Int.mean,Int.mode,Int.stddev,Int.variance,Int.CV,Int.IQ,Int.skewness,Int.kurtosis,Int.AAD,Int.L1,Int.L2,Int.L3,Int.L4,Int.L.CV,Int.L.skewness,Int.L.kurtosis,Int.P01,Int.P05,Int.P10,Int.P20,Int.P25,Int.P30,Int.P40,Int.P50,Int.P60,Int.P70,Int.P75,Int.P80,Int.P90,Int.P95,Int.P99,Profile.area
8,19,08_19_TSHE,412559.7095,5280999.823,264.599605,37.202655,22.321593,4.476353,4.476353,0,244,120,50,0.398,0.633176,249.868058,0,412559.3235,5280999.681,412559.8868,5280999.991,-32767,37.095375,22.257225,4.476353,4.476353,0,244,120,50,0.398,1.277936,252.265882,0,412559.0988,5280999.739,-0.177281,-0.168053,0.224718904,-0.057553036,0.244275181,0.231971847,8,T3,2021,08_B_Alt-2_EVDP,TSHE,39.8,Y,8.8,283,0,0,NA,NA,NA,NA,412559.587,5280999.088,33.93905243,27.97720455,0.12250657,0.73408072,0.744232734,0.29978757,0.90213372,0.95064075,0.10728,412559.7981,5280999.907,264.599605,37.149015,412559.2111,5280999.71,301.74862,4.476353,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_8_Tree_19.las,Plot_8_Tree_19,2267,2146,121,0,0,0,0,0,0,0,0,0.001,3,1.111886,0.857857,0.788642,0.621955,0.709283,1.1255,0.68245,2.540469,0.65461,0.54,0.524857,1.111886,0.441996,0.075611,0.02894,0.397519,0.171067,0.065477,0.023,0.1063,0.21,0.3822,0.4615,0.549,0.753,0.923,1.2406,1.4562,1.587,1.7268,2.335,2.7487,2.92234,0.370419,1.363074,1.558149,134,249,179.993824,170.507937,15.820483,250.287694,0.087895,13,0.594273,3.626604,12.380197,179.993824,8.695763,0.910059,1.318624,0.048311,0.104656,0.15164,147,159,159,166,172,172,172,178,185,185,185,191,204,210,223,37.022401
8,2,08_2_PSME,412552.961,5281000.293,262.482994,34.278211,20.566926,4.172067,4.172067,0,244,120,50,0.372,1.649015,248.063764,0,412552.046,5280999.925,412553.1679,5281000.259,-32767,34.297907,20.578744,4.172067,4.172067,0,244,120,50,0.372,1.703682,279.226767,0,412552.1614,5281000.423,-0.206855,0.033597999,-0.115354913,-0.498401904,0.209565781,0.511577182,8,T3,2021,08_B_Alt-2_EVDP,PSME,37.2,Y,15.1,283,0,0,NA,NA,NA,NA,412553.4485,5281000.506,29.72983482,26.0754216,-0.487462022,-0.21261092,0.531810705,-0.280607022,-0.246208919,0.373308361,0.019696,412553.0644,5281000.276,262.482994,34.288059,412552.1037,5281000.174,296.771053,4.172067,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_8_Tree_2.las,Plot_8_Tree_2,3427,3167,254,6,0,0,0,0,0,0,0,0,3,1.128836,0.380952,0.710502,0.504812,0.629411,1.0985,0.388003,2.38754,0.591709,0.551,0.664048,1.128836,0.404997,0.034781,0.025329,0.358774,0.085881,0.06254,0.019,0.0926,0.203,0.419,0.529,0.6758,0.868,1.045,1.307,1.4922,1.6275,1.773,2.122,2.44,2.83774,0.376279,1.333768,1.486791,140,255,190.95944,189.285714,16.901792,285.670567,0.08851,20,0.518772,3.62869,12.556612,190.95944,9.257988,0.818451,1.637878,0.048481,0.088405,0.176915,159,166,172,178,178,185,185,191,191,198,198,204,210,223,236,38.75342
8,20,08_20_TSHE,412562.1725,5281003.193,265.313118,38.05862,22.835171,4.740641,4.740641,0,244,120,50,0.432,1.078929,282.736934,0,412561.4735,5281003.35,412562.1813,5281003.154,-32767,38.077757,22.846654,4.740641,4.740641,0,244,120,50,0.432,1.091663,301.356558,0,412561.5618,5281003.531,-0.008781,0.038947999,-0.088280936,-0.180551975,0.039925589,0.200978952,8,T3,2021,08_B_Alt-2_EVDP,TSHE,43.2,Y,8,314,0,0,NA,NA,NA,NA,412562.4067,5281002.666,35.79647461,29.62900697,-0.234231597,0.52638304,0.57614542,-0.225450597,0.48743504,0.537048312,0.019137,412562.1769,5281003.173,265.313118,38.0681885,412561.5176,5281003.441,303.3813065,4.740641,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_8_Tree_20.las,Plot_8_Tree_20,3649,3531,118,0,0,0,0,0,0,0,0,0,3,1.100741,1.047619,0.726645,0.528013,0.660142,0.894,0.792278,2.89445,0.570135,0.433,0.452619,1.100741,0.401742,0.071728,0.047478,0.364974,0.178543,0.118179,0.032,0.1404,0.2638,0.474,0.58,0.65,0.812,0.987,1.1128,1.3,1.474,1.6334,2.3832,2.613,2.87552,0.366914,1.318901,1.500848,134,255,190.646478,197.380952,17.090862,292.097576,0.089647,20,0.377944,4.062687,12.772129,190.646478,9.309674,0.307855,1.692474,0.048832,0.033068,0.181797,153,166,172,178,178,185,185,191,191,198,198,204,210,223,242,37.256775
8,21,08_21_PSME,412565.504,5281008.798,266.495373,39.579815,23.747889,4.8273,4.8273,0,244,120,50,0.468,1.013218,296.748104,0,412564.879,5281009.113,412564.8878,5281009.13,-32767,40.089166,24.053499,4.8273,4.8273,0,244,120,50,0.468,0.01,90,0,412564.8948,5281009.13,0.616219,-0.331553,-0.015777638,-0.016553123,0.699752276,0.022867876,8,T3,2021,08_B_Alt-2_EVDP,PSME,46.8,Y,11.3,350,0,0,NA,NA,NA,NA,412566.1992,5281008.237,35.12440741,30.17062399,-0.695225592,0.56082239,0.893230305,-1.311444592,0.89237539,1.58625999,0.509351,412565.1959,5281008.964,266.495373,39.8344905,412564.8869,5281009.121,306.3298635,4.8273,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_8_Tree_21.las,Plot_8_Tree_21,3039,2970,69,0,0,0,0,0,0,0,0,0,3,0.930226,0.190476,0.685326,0.469672,0.736731,1.0615,0.694466,2.655349,0.572586,0.511,0.590524,0.930226,0.383958,0.065487,0.020461,0.412757,0.170559,0.053291,0.016,0.0859,0.1558,0.271,0.333,0.418,0.6104,0.781,1.013,1.2944,1.3945,1.4958,1.9982,2.180501,2.67686,0.310075,1.155352,1.327364,140,255,186.67588,189.285714,15.804556,249.783984,0.084663,13,1.018347,5.190701,11.360428,186.67588,8.29162,1.070642,1.854929,0.044417,0.129123,0.223711,153,166,172,172,178,178,185,185,191,191,191,198,204,217,239.720703,33.721509
8,22,08_22_PSME,412568.3045,5281006.234,268.086854,32.204411,19.322646,3.885471,3.885471,0,244,120,50,0.334,0.506104,194.38526,0,412568.2338,5281005.958,412568.3143,5281006.116,-32767,32.571845,19.543107,3.885471,3.885471,0,244,120,50,0.334,0.682423,321.121066,0,412568.0708,5281006.418,-0.009781,0.117947,0.163046797,-0.459598127,0.11835186,0.487662482,8,T3,2021,08_B_Alt-2_EVDP,PSME,33.4,Y,8.4,2,0,0,NA,NA,NA,NA,412568.4546,5281005.504,27.39862883,24.28419662,-0.150105772,0.72976705,0.745044757,-0.140324772,0.61182005,0.627705994,0.367434,412568.3094,5281006.175,268.086854,32.388128,412568.1523,5281006.188,300.474982,3.885471,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_8_Tree_22.las,Plot_8_Tree_22,2944,2359,572,13,0,0,0,0,0,0,0,0.002,3,1.099968,1.76273,0.728017,0.530009,0.661853,1.32225,0.305374,1.935217,0.628007,0.6565,0.75223,1.099968,0.416749,0.035052,-3.00E-06,0.378874,0.084108,-6.00E-06,0.02043,0.09815,0.196,0.369,0.45075,0.531,0.751,1.043,1.225,1.676,1.773,1.8474,2.0957,2.3267,2.667522,0.366233,1.318999,1.473161,147,236,183.825747,183.730159,14.350091,205.925113,0.078064,19,0.624693,3.657088,11.062835,183.825747,7.847508,0.840049,1.232626,0.04269,0.107047,0.157072,153,166,166,172,172,178,178,185,185,191,191,191,204,210,223,40.194984
8,23,08_23_PSME,412571.065,5281011.138,267.863792,36.579343,21.947605,4.97187,4.97187,0,244,120,50,0.491,1.647749,323.544098,0,412570.44,5281011.984,412570.8298,5281011.56,-32767,36.836573,22.101943,4.97187,4.97187,0,244,120,50,0.491,0.906509,319.17477,0,412570.4488,5281012.001,0.235219,-0.421553,-0.008781026,-0.016552976,0.482736895,0.018737861,8,T3,2021,08_B_Alt-2_EVDP,PSME,49.1,Y,13.6,13,0,0,NA,NA,NA,NA,412571.2208,5281010.36,36.32543315,31.07418566,-0.155784339,0.77771712,0.793166237,-0.391003339,1.19927012,1.26140098,0.25723,412570.9474,5281011.349,267.863792,36.707958,412570.4444,5281011.992,304.57175,4.97187,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_8_Tree_23.las,Plot_8_Tree_23,2615,2461,154,0,0,0,0,0,0,0,0,0.001,3,0.983941,1.095873,0.647464,0.41921,0.658031,0.885,0.547655,2.827896,0.51967,0.461,0.472873,0.983941,0.364199,0.037818,0.033176,0.370143,0.103839,0.091093,0.019,0.088,0.151,0.34,0.4425,0.544,0.786,0.991,1.119,1.246,1.3275,1.4662,1.9144,2.1688,2.65172,0.327756,1.177791,1.327263,140,242,179.192734,177.238095,15.390789,236.876382,0.08589,19,0.744611,3.949227,11.728398,179.192734,8.371676,1.023641,1.406862,0.046719,0.122274,0.16805,147,159,159,166,166,172,172,178,178,185,185,191,198,210,223,36.049278
8,24,08_24_TSHE,412576.7105,5281007.067,270.331014,35.236433,21.14186,3.865822,3.865822,0,244,120,50,0.326,1.903475,225.900041,0,412575.87,5281006.252,412576.7078,5281007.008,-32767,35.220143,21.132086,3.865822,3.865822,0,244,120,50,0.326,1.360029,231.752307,0,412576.0513,5281006.49,0.002719,0.059448,-0.18128119,-0.237552141,0.059510148,0.298820832,8,T3,2021,08_B_Alt-2_EVDP,TSHE,32.6,Y,12.4,37,0,0,NA,NA,NA,NA,412575.624,5281007.012,29.62326531,24.16138823,1.086543713,0.05506967,1.087938375,1.083824713,-0.00437833,1.083833557,0.01629,412576.7091,5281007.037,270.331014,35.228288,412575.9606,5281006.371,305.559302,3.865822,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_8_Tree_24.las,Plot_8_Tree_24,2334,2096,231,7,0,0,0,0,0,0,0,0,3,1.13365,1.047619,0.76551,0.586006,0.675262,1.0415,0.648797,2.551,0.615785,0.509,0.516119,1.13365,0.429164,0.06731,0.036613,0.378569,0.15684,0.085311,0.026,0.11565,0.23,0.4056,0.532,0.64,0.839,1.016,1.1638,1.3764,1.5735,1.8044,2.3507,2.668451,2.91134,0.377883,1.367815,1.55223,147,255,187.724936,184.714286,17.13144,293.486245,0.091258,20,0.739336,3.803479,13.074605,187.724936,9.338505,1.185505,1.579467,0.049746,0.126948,0.169135,153,166,166,172,178,178,185,185,191,191,198,198,210,217,236,37.933529
8,25,08_25_TSHE,412579.632,5281002.73,272.114967,35.45021,21.270126,3.972853,3.972853,0,244,120,50,0.338,0.179404,89.741913,0,412579.743,5281002.731,412579.6578,5281002.689,-32767,35.417697,21.250618,3.972853,3.972853,0,244,120,50,0.338,0.498793,44.211576,0,412579.8728,5281002.91,-0.025781,0.041448001,-0.129780918,-0.179051968,0.04881185,0.221139535,8,T3,2021,08_B_Alt-2_EVDP,TSHE,33.8,Y,12.4,63,0,0,NA,NA,NA,NA,412579.2099,5281002.738,30.38266158,24.83033202,0.4220691,-0.008332199,0.422151336,0.4478501,-0.0497802,0.450608234,0.032513,412579.6449,5281002.709,272.114967,35.4339535,412579.8079,5281002.82,307.5489205,3.972853,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_8_Tree_25.las,Plot_8_Tree_25,3364,3167,196,1,0,0,0,0,0,0,0,0.001,3,1.096896,1.095873,0.691004,0.477487,0.629964,0.7795,0.657068,2.979508,0.532711,0.3935,0.416873,1.096896,0.384133,0.050417,0.052863,0.3502,0.131248,0.137616,0.01963,0.098,0.201,0.5146,0.6305,0.721,0.893,1.029,1.149,1.2871,1.41,1.6306,2.178,2.5287,2.848,0.36542,1.296351,1.459242,134,255,184.67717,176.253968,15.571857,242.482726,0.084319,19,0.808485,4.044114,11.870481,184.67717,8.460095,1.229515,1.329259,0.04581,0.145331,0.157121,153,166,166,172,172,178,178,185,185,191,191,198,210,217,230,37.497973
8,28,08_28_PSME,412578.6735,5280988.009,274.186706,40.009121,24.005473,6.06184,6.06184,0,244,120,50,0.688,0.793878,310.023928,0,412578.249,5280988.365,412578.7488,5280988.036,-32767,39.97082,23.982492,6.06184,6.06184,0,244,120,50,0.688,0.861048,305.171753,0,412578.2578,5280988.382,-0.075281,-0.027051999,-0.008781284,-0.016551767,0.079993997,0.018736913,8,T3,2021,08_B_Alt-2_EVDP,PSME,68.8,Y,14.3,125,0,0,NA,NA,NA,NA,412579.8753,5280988.907,45.48386802,37.88650018,-1.201824233,-0.898206959,1.500385693,-1.126543233,-0.87115496,1.424082378,0.038301,412578.7111,5280988.022,274.186706,39.9899705,412578.2534,5280988.373,314.1766765,6.06184,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_8_Tree_28.las,Plot_8_Tree_28,3358,3225,133,0,0,0,0,0,0,0,0,0,3,0.902121,0.190476,0.681373,0.464269,0.755301,1.07475,0.714225,2.624093,0.564465,0.51,0.594524,0.902121,0.380827,0.06931,0.01801,0.422147,0.182,0.047291,0.029,0.09,0.1464,0.24,0.294,0.3701,0.5688,0.785,0.9752,1.1728,1.36875,1.588,1.8633,2.26915,2.60958,0.300707,1.130465,1.303764,128,249,178.225432,170.253968,15.095193,227.864864,0.084697,19,0.743507,3.742803,11.488415,178.225432,8.208998,1.179985,1.349689,0.04606,0.143743,0.164416,150.419998,159,159,166,166,172,172,178,178,185,185,191,198,210,223,33.515434
8,3,08_3_PSME,412557.158,5281004.708,263.28564,37.461014,22.476609,5.387225,5.387225,0,244,120,50,0.561,0.799022,264.507675,0,412556.638,5281004.658,412556.9007,5281004.804,-32767,37.606826,22.564096,5.387225,5.387225,0,244,120,50,0.561,0.433889,243.073623,0,412556.6468,5281004.675,0.257319,-0.095553,-0.008768697,-0.016589032,0.274487602,0.018763955,8,T3,2021,08_B_Alt-2_EVDP,PSME,56.1,Y,13,302,0,0,NA,NA,NA,NA,412557.1368,5281003.998,39.79509164,33.67015584,0.02117525,0.71019956,0.71051517,-0.23614375,0.80575256,0.839643412,0.145812,412557.0293,5281004.756,263.28564,37.53392,412556.6424,5281004.666,300.81956,5.387225,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_8_Tree_3.las,Plot_8_Tree_3,3318,3153,165,0,0,0,0,0,0,0,0,0.001,3,0.948937,0.429429,0.650271,0.422852,0.685263,0.98625,0.585897,2.518403,0.546895,0.489,0.413571,0.948937,0.367294,0.052063,0.018543,0.387059,0.141748,0.050486,0.02117,0.09585,0.175,0.3334,0.41625,0.483,0.6368,0.834,1.0612,1.3108,1.4025,1.535,1.9073,2.1093,2.57564,0.316084,1.150307,1.304319,140,255,185.441832,183.809524,15.942732,254.170719,0.085972,13,0.847177,3.993045,11.773446,185.441832,8.560733,1.386905,1.619289,0.046164,0.162008,0.189153,153,166,166,172,178,178,178,185,185,191,191,198,210,217,236,35.784882
8,30,08_30_PSME,412562.6885,5280993.599,267.234857,39.967415,23.980449,5.905387,5.905387,0,244,120,50,0.657,0.60932,312.473183,0,412562.375,5280993.886,412563.0788,5280993.35,-32767,39.845731,23.907439,5.905387,5.905387,0,244,120,50,0.657,1.277231,308.508686,0,412562.3838,5280993.903,-0.390281,0.249447,-0.008781401,-0.016552672,0.463187937,0.018737768,8,T3,2021,08_B_Alt-2_EVDP,PSME,65.7,Y,7,225,0,0,NA,NA,NA,NA,412563.2117,5280992.159,44.1591841,36.90866714,-0.523202532,1.43989747,1.532007054,-0.132921532,1.19045047,1.19784826,0.121684,412562.8836,5280993.474,267.234857,39.906573,412562.3794,5280993.894,307.14143,5.905387,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_8_Tree_30.las,Plot_8_Tree_30,3376,3225,150,1,0,0,0,0,0,0,0,0,3,0.893104,0.142857,0.644157,0.414939,0.721257,0.959,0.588264,2.666138,0.524549,0.5225,0.744143,0.893104,0.36224,0.047817,0.021569,0.405597,0.132002,0.059544,0.017,0.068,0.1225,0.227,0.287,0.389,0.678,0.887,1.019,1.1505,1.246,1.453,1.801,2.14225,2.47575,0.297701,1.101113,1.255914,140,255,185.387441,183.809524,14.601524,213.204512,0.078762,13,0.630086,4.209901,10.844618,185.387441,7.909977,0.719851,1.433216,0.042667,0.091005,0.181191,153,166,166,172,178,178,178,185,185,191,191,198,204,210,223,34.985409
8,34,08_34_PSME,412573.686,5281003.335,270.42209,38.264817,22.95889,5.679942,5.679942,0,244,120,50,0.614,0.817236,330.710871,0,412573.419,5281003.811,412573.5893,5281003.491,-32767,38.311463,22.986878,5.679942,5.679942,0,244,120,50,0.614,0.55956,334.428022,0,412573.4278,5281003.828,0.096719,-0.155553,-0.00878114,-0.017052717,0.183170142,0.019180812,8,T3,2021,08_B_Alt-2_EVDP,PSME,61.4,Y,7.9,41,0,0,NA,NA,NA,NA,412573.3443,5281003.071,42.25589661,35.49963704,0.341683671,0.26394432,0.431757264,0.244964671,0.41949732,0.485783585,0.046646,412573.6376,5281003.413,270.42209,38.28814,412573.4234,5281003.82,308.71023,5.679942,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_8_Tree_34.las,Plot_8_Tree_34,4434,4160,274,0,0,0,0,0,0,0,0,0,3,0.940292,0.952381,0.553621,0.306496,0.588776,0.713,0.659844,3.371523,0.431054,0.354,0.355619,0.940292,0.30816,0.033441,0.040506,0.327728,0.108518,0.131446,0.035,0.13,0.236,0.436,0.53,0.624,0.7852,0.905,1.011,1.1561,1.243,1.3364,1.684,1.933751,2.46334,0.313431,1.091135,1.21817,134,255,180.848444,176.253968,15.309147,234.369987,0.084652,13,0.88908,4.496559,11.5177,180.848444,8.165333,1.240295,1.630071,0.04515,0.151898,0.199633,153,159,166,172,172,172,178,178,185,185,185,191,204,210,223,37.094855
8,36,08_36_PSME,412569.5205,5280992.605,270.32331,38.536688,23.122012,4.852754,4.852754,0,244,120,50,0.472,0.583138,10.206849,0,412569.59,5280992.991,412569.6878,5280992.706,-32767,38.466541,23.079925,4.852754,4.852754,0,244,120,50,0.472,0.46896,343.57965,0,412569.5988,5280993.008,-0.167281,-0.100551999,-0.008780972,-0.016551565,0.195175914,0.018736589,8,T3,2021,08_B_Alt-2_EVDP,PSME,47.2,Y,5.1,156,0,0,NA,NA,NA,NA,412570.2358,5280992.45,35.33560704,30.32971211,-0.71530688,0.155231831,0.731956866,-0.54802588,0.25578383,0.604779078,0.070147,412569.6041,5280992.655,270.32331,38.5016145,412569.5944,5280992.999,308.8249245,4.852754,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_8_Tree_36.las,Plot_8_Tree_36,4181,3978,203,0,0,0,0,0,0,0,0,0.001,3,1.055979,0.619841,0.677048,0.458393,0.641156,1.095,0.314785,2.115021,0.580361,0.55,0.512841,1.055979,0.387862,0.030476,0.01071,0.367301,0.078574,0.027612,0.0218,0.096,0.183,0.375,0.479,0.59,0.757,0.991,1.255,1.47,1.574,1.691,2.008,2.228,2.537001,0.351777,1.254342,1.397102,134,249,183.539345,183.285714,14.720675,216.698272,0.080204,19,0.874103,4.608613,10.922812,183.539345,7.864747,1.036294,1.546228,0.04285,0.131764,0.196602,153,166,166,172,172,178,178,185,185,185,191,191,204,210,223,40.567664
8,38,08_38_TSHE,412568.2335,5280997.701,268.842779,39.228139,23.536884,5.901325,5.901325,0,244,120,50,0.605,1.076486,282.140911,0,412567.513,5280997.855,412568.2653,5280997.815,-32767,39.225542,23.535326,5.901325,5.901325,0,244,120,50,0.605,0.981598,272.174744,0,412567.5938,5280997.84,-0.031781,-0.114053,-0.080781158,0.015446985,0.118398136,0.082244787,8,T3,2021,08_B_Alt-2_EVDP,TSHE,60.5,Y,0,0,0,0,NA,NA,NA,NA,412568.1615,5280997.109,43.89471437,36.88328429,0.07205,0.59165,0.59602091,0.103831,0.705703,0.713300498,0.002597,412568.2494,5280997.758,268.842779,39.2268405,412567.5534,5280997.848,308.0696195,5.901325,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_8_Tree_38.las,Plot_8_Tree_38,2991,2873,118,0,0,0,0,0,0,0,0,0,3,0.935007,0.095238,0.743231,0.552392,0.794894,1.06,0.90326,3.145397,0.601526,0.527,0.662762,0.935007,0.409053,0.084472,0.036108,0.437487,0.206506,0.088273,0.011,0.0555,0.105,0.234,0.342,0.439,0.59,0.758,0.95,1.286,1.402,1.494,2.086,2.6025,2.902,0.311669,1.194339,1.398823,140,255,183.996991,176.507937,15.725073,247.277917,0.085464,19,0.758228,4.145854,11.976434,183.996991,8.537651,0.989609,1.429613,0.046401,0.115911,0.167448,153,159,166,172,172,178,178,185,185,191,191,191,204,217,230,31.20324
8,4,08_4_PSME,412558.073,5281010.427,262.869627,37.419788,22.451873,4.884385,4.884385,0,244,120,50,0.477,0.499243,262.155691,0,412557.75,5281010.382,412558.1853,5281010.451,-32767,37.385739,22.431444,4.884385,4.884385,0,244,120,50,0.477,0.65849,263.048657,0,412557.7588,5281010.399,-0.112281,-0.024052,-0.008780976,-0.016551992,0.114828227,0.018736968,8,T3,2021,08_B_Alt-2_EVDP,PSME,47.7,Y,15.9,321,0,0,NA,NA,NA,NA,412558.1553,5281009.465,35.59821367,30.52740429,-0.082255782,0.96102921,0.964542978,0.030025218,0.98508121,0.985538687,0.034049,412558.1291,5281010.439,262.869627,37.4027635,412557.7544,5281010.39,300.2723905,4.884385,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_8_Tree_4.las,Plot_8_Tree_4,3464,3317,147,0,0,0,0,0,0,0,0,0.001,3,1.086078,0.90546,0.68078,0.463461,0.626824,0.99325,0.453051,2.44153,0.564016,0.526,0.53454,1.086078,0.385963,0.039696,0.02873,0.355373,0.10285,0.074437,0.019,0.1123,0.211,0.4356,0.57075,0.6938,0.838,0.961,1.142,1.4871,1.564,1.6344,2.1387,2.3517,2.67637,0.361813,1.281754,1.431535,140,255,186.540127,183.809524,15.132302,228.98655,0.081121,13,0.812345,4.370057,11.174287,186.540127,8.097677,1.051341,1.614122,0.04341,0.129832,0.199332,156.779999,166,172,172,178,178,185,185,185,191,191,198,210,217,236,39.545956
8,7,08_7_PSME,412578.111,5281009.432,270.476041,34.253622,20.552173,4.421482,4.421482,0,244,120,50,0.407,1.360898,303.035678,0,412577.429,5281009.875,412577.8518,5281009.707,-32767,34.424624,20.654774,4.421482,4.421482,0,244,120,50,0.407,0.754744,294.077953,0,412577.4378,5281009.892,0.259219,-0.275053,-0.008780882,-0.016553085,0.377953228,0.01873789,8,T3,2021,08_B_Alt-2_EVDP,PSME,40.7,Y,15,36,0,0,NA,NA,NA,NA,412576.9782,5281009.244,31.77327778,27.63426004,1.132771216,0.18739508,1.148167037,0.873552216,0.46244808,0.988408671,0.171002,412577.9814,5281009.569,270.476041,34.339123,412577.4334,5281009.883,304.815164,4.421482,H:\T3_DroneLidar\Ba\Plots8_9_36_46\Processing\AdjustedTrees\TreeTops_SmallCylinder_normalized\Plot_8_Tree_7.las,Plot_8_Tree_7,4523,4134,380,9,0,0,0,0,0,0,0,0,3,1.073491,0.809524,0.666083,0.443667,0.620483,0.91,0.513742,2.609672,0.543129,0.452,0.469476,1.073491,0.37667,0.041992,0.033158,0.350883,0.111482,0.088031,0.028,0.116,0.219,0.472,0.564,0.6466,0.824,0.993,1.196,1.375,1.474,1.5986,2.08,2.3667,2.696798,0.35783,1.26331,1.412367,147,255,186.594075,184.714286,16.747617,280.482689,0.089754,13,1.028027,4.210483,12.475601,186.594075,8.910743,1.749974,1.710843,0.047755,0.196389,0.191998,159,166,172,172,178,178,178,185,185,191,191,198,210,223,236,38.75715
